,text,label
13013,حفظك الله ورعاك سيد الرئيس تبون,2
13014,قاسني بزاف فوبيا 😍😊,2
13015,ربي يحفظك من كل مكروه أستاذ 😍💚💛🧡💜,2
13016,كيشفت الفديو هدا وتفكرت المساءيل لكانو فالبلاد دمعة طحتلي خانو الأمانة وباعو شرف الشهداء,1
13017,لي ألجيريان نبقاو موسوسين مزمان هذا وأنا واحد منهم منزيدش نؤمن حتي وحدة 😔😔,1
13018,كرانتيكا♥️ بلاك نقولوا شتاهرت في وهران لكن العصبان مانيش عارف....لي يعرف أصل العصبان💪 منين يهدر .....؟؟,1
13019,أنتم أسوء بكثير من العصابة السابقة,0
13020,تبارك الله ومشاء الله بالتوفيق أختي أريج,2
13021,رغم أنني لا أنام قريرة العين حين يكون أخي هناك بين تلك الجبال... ولكن والله حين أذكر الوطن... أقول حمدا لله وحمى الله أبناءنا وإخواننا وبلادنا من كل عدو غادر 🙏🙏💪,1
13022,إن شاء الله تفوت الشدة قريبا جمال خويا و إن شاء الله تزهينا فالصيف بفلوغات روعة خاصة في الجزاءر,2
13023,الله يبارك وانشاء الله يكون هدا العمل لدرتوه في ميزان حسناتكم يبانو الوالدين واخواة كين هناك نقاط تشبه هع هدا الشاب سبحان الله تقول وليديه وان شاء الله تكونو من روفقاء الرسول في الجنة,2
13024,العصابة اليوم لنهب الخيرات الجزاءر وتحطيم تلحراك,0
13025,وكيلهم ربي حسبي الله ونعم الوكيل,0
13026,لولم تسوي وضعته. فبلا شك العصابة لم تنتهى بعد.,1
13027,استاذ مشهور الله يحفظك,2
13028,رحم الله الفقيد،والهم دويه جميل الصبر والسلوان، ان لله وان اليه راجعون، محبوب الجمهور الرياضي الجزاءري.,2
13029,أين تبووون؟؟؟؟,1
13030,واه وين وصل بيك الحال يا جيجل سنوات وسنوات غير ترجع لور,0
13031,9oulna ida a51 qualité prix ?!!,1
13032,"tefoune kelbe elkhabite ton jour viedra a doite chare alike rigime crimenelles est harki, des prostutier de émirat de la turquie de la france,les idemie de notre peuples,la minorité qui les soutienne si des traitre comme heux auna aucun respect enver un rigime mitomane,depuis 62,ils ons tous construit sur le monssange les traitre des frontiere,e.",0
13033,مشاء الله الله يبارك يبارك,2
13034,مدا ترونا بعد ست سنوات من هدا القاء أيوها الشيتا المغرب داءما فتخكم  أنتوم ليسة لكوم طموح هدا الفرق بيننا أينا فلوس النفط نضرو إلا حلكم,0
13035,هل سنصدق كلامً يدافعُ فيه عن ناسا من عالم سابق في ناسا !!!!!!!!!,1
13036,Rebi yerhmek ya azizi ou inchaalah bibane essama mahlouline,2
13037,مسدور ليس بثق لأنه قال مرة لم تحدث عن إندونيسيا وذكر إحصائيات لم واجهوه قال إن اكذب لأجل الجزائر وهو قال على نفسه كذاب فلا تصدق ه,0
13038,اكساس في باقي ايام الاسبوع يروح المغنية يشري الشيفون و يعاود البيع و نهار الجمعة بعد الصلاة يلعب ماتش مع سياربي 😂😂,1
13039,Had la chaîne lzem ytghl9 dire nanmima amchi ruh t3yi,0
13040,نندب عليها كون يقلولي تعيشي فيها سلطانة مانقبلش,0
13041,يا شعبنة روح الله اسهل عليك . حاط روحك باطاطة خشينة . قيموك شوية وليت تحل......,0
13042,Elle est adorable  On t'aime marwa 💟♀️,2
13043,Lis El khorti,0
13044,احنا احنا يوتيوبر من غزة فلسطين🇵🇸 إخوتنا وعروبتنا زورونا ادعمونا حلمنا نوصل المليون ونظهر مواهبنا,2
13045,انا كنت ناعس سقط علي صاروخ مكتوب عليه شنقريحة البوال في سرواله حفاظةxxxl، ففزعت ونهضت وهرولت ، ثم استفقت من الحلم,0
13046,ياربي اللي شعلها ياربي شعل فيه فاالدنيا والاخرة,0
13047,مضحك جدا اعجني,2
13048,Lham lahlou un plat algériens à cent pour cent,1
13049,Allah yahefadh ) L equipes. El yed. Fel yed),2
13050,اسلام ماشاء الله نعمة الاخلاق و تربية 💗  و ياسمين الحب  ربي يبارك لكم و يبارك لنا جميعا,2
13051,الله يحفظ بلادنا ويبعد الأعداء علينا,1
13052,👎👎👎👎👎👎كي انت كي حلوتك,0
13053,بسبب المتخلفين هاذو لي يعبدو الحكام بقيان حنا لخرين  إن الحكم إلى لله,0
13054,حسي تجربتي المتواضعة في اليوتيوب رغم هذا الإبداع لي تقدموه العائق الوحيد لي خلاكم متكونوش معروفين و تنجحو كثر انكم مكمش من العاصمة صدقني لو كنتم من العاصمة كان راكم فالتلفزيون ويديرولكم سيري علجلكم لكن للاسف من الشلف تحية لناس الشلف ومتفشلوش خاوتي يجي نهار تنجخو سيف,2
13055,الصحراء المغربيه هي من احسن الصحاري في العالم باقتصادها وبنيتها التحتيه والطاقه المتجدده والكثير من الاشياء اما عن النزاع فهو نزع اقليم حسب الامم المتحده والصحراء هي للشعب المغربي وليس الحكومه والملكيه فقط,1
13056,Aidkoum moubarak koul am wa antoum bikhayr vous etes adorables rabbi yahfedkoum,2
13057,Welah beredli gelbi dar fihom ya3tih esaha,2
13058,سرقتم و خربتم و حرقتم الوطن و لم تتركوا لنا إلا الوطنية حسبنا الله و نعم الوكيل,0
13059,المديع تاني مشاء الله👏👏,2
13060,لو تعمل ترجمة. انجليزية. الى. جانب العربية. ربما تطلع. شوية. القناة. لانها رائعة. الله يبارك. ما. تحتاج اسافر.,2
13061,استفتاء الجمهور او اتصال بصديق هههه صحفي وحدو,2
13062,بارك الله فيك و شكرا جزيلا لك على هذه النصائح الثمينة و التي سأعمل بها و سأطبقها بإذن الله,2
13063,انا ثاني وليد في عمرو8 سنة الله ايبارك ويدير الكاتب عندو 3سنين او جاب 3على مستوى الداءرة الأول على مستوى الولاية في فرنسا,1
13064,manhbch jalel menrvi,0
13065,بالتوفیق للجیش الشعبي الوطني و اتمنی ان یشارك في مناورات كبری مع القوی الكبری لمزید من الاحتراف و كسب الخبرۃ في مختلف المیادین .,2
13066,ياو رآه خلاص رمضان,1
13067,يا خويا أنا نقرا بالمراسلة و ملقيتش اللي يفهمني مام بليفيديو معرفتش كيفاش ندير و راني حابة نجيب الباك 😣😣الأمنية ديالي نجيبو,1
13068,Vraiment tooooop bon continuation 👏👏👏,2
13069,كي طلعوو  حكمهم جنون العضامة,0
13070,مبارك عليكم  اخوك د سعيد من العراق,1
13071,والله لفور خاوتي جامي شفت تمتيل وتخيل قاع كما هاك,2
13072,الطفل الصغير موهبة حقيقية و إحترافية في التمثيل,2
13073,خروج هذا الحشد من الشعب استفتاء الذي يقر و يؤكد انه يقول لكم يا العصابة.... رنكو قاع ... خلونا نصومو ترانكيل .... كليتو البلاد و حبيتونا ناكلو رمضان من الزعاف يا وجوه الخرا. قودوا قاع... رنكو قاع .... بالاك تفهموا اذا احكينا معاكم بلغتكم,0
13074,ثقيل على رايب 🙂,0
13075,Merci bouco .,2
13076,الله يثبتك ويثبتنا عند السؤال امين يارب العالمين,2
13077,الجزائر أجمل مكان في الدنيا . بلدي لا تقارن فهي جنة فوق الارض .,2
13078,Taisez-vous,0
13079,الف مبروووك.... تدخلها بالصحه,2
13080,Bayona nmot 3liha,2
13081,والله لنموت عليك ياحبوبتي مليكة وديما نشجع فيك والله ونحس قلبك طيب بزاف ونحسك حنينة وتحسي بناس كامل واش نقلك غير ربي يفرحك وتوصلي لهدفك وراسك مرفوع ويجي يخطبك سيدهم راكي مزالكي صغيرة وزوينة ماشاء الله عليك,2
13082,الرابعة متوسط وين يقراو حرت وش من موقع ندخل ليه,1
13083,أنا سوفي والله غير نجيب مودام ستار لينك تهريب وما نشتركش في مشروعهم انتاع البطاطا قالك نيت فضائي قال لعدس 🤣🤣🤣🤣🤣🤣,0
13084,لفظ الفوضى لفظ غير لائق ويحرض على الإلحاد...ولاكن يا دكتور عندما تستشهد بالمناخ وتنسى الانضباط الدقيق فى شروق وغروب بل الدقة التى ترعى حياتك في وظائف الجسم القلب الكبد الكلى وهنا اخدك إلى الاوتماتيكية التى هى شاهدة على دقة الخالق وعلمة اللانهائي تغير المناخ هوا اوتماتيكية التى تفرضها الحياة على الأرض التى هى شاهدة على دقة الخالق وأظن أن لكل جهاز لة عمل يكون وجود ضابط اوتماتيكى يدل على دقة الصانع والظواهر المتعلقة بالتغير المناخى هى ناشئة عن نشاط البشر يعنى عن الحياة ومن المؤكد أن اوتماتيكية المناخ ليست فوضى بل هى تمتص وتعزل الأنشطة الناتجة من الحياة على الأرض وتمنع تأثيرها علي منظومات أخرى قد تفتك بالارض أو تمحية,0
