Unnamed: 0,text,label
6840,شخص حبد اثق بنك كلاسيكية جزر حسب سوء عمل ورب زبن ملك فهم قرن وحد عشر يمكن جزر حول مول خرج دخل يمكن فعل سبب اول وجد ميكانز لذلك ثان نثق بنك لان تخلف انتهازية,0
6841,لحل قوة بلل عزز حكم خوت بكو صحة هنء جزر كانت بقى وؤر فسد ربي رحم وتى حيء منا,0
6842,ههههههههه بتل 33000 دبب خخخخ سغب شعب وان كبر غبياء,0
6843,ودي 45 لير شاء الل الل يبر,2
6844,لمذ يتم جوب دير شفى سؤل عمل صحف ردئ نقص,0
6845,مدل شفر باراسيتامول خمو مدل دوا كورو,1
6846,un grand respect a vous monsieur mediouni,2
6847,قلك دور رئس هههههههههههههههههههه,1
6848,يااااااااربي وشف وعف رفع عنا بلء وبء وقن شر داء لطف رحم انك شيء قدر لهم امي يرب علم,2
6849,لهم حفض بلد جزءر شعب سوء رزق فضل عمن سوك حتسب,2
6850,ربي يسل سئق ولل,1
6851,thablllllll jadore bon continuation bravooo,2
6852,قنة عهر,0
6853,hata zidena wahda wlah gir hata,2
6854,ويا ربي,2
6855,بين كذأب ولل سبب قتل شيماء,0
6856,ربي يجب خير شعب جزر سلم بشر نصر انك خير بشر اام,2
6857,خسا عطي نقش ومش ربي دخل لهف حسب روح فنن كوميد,0
6858,دام دلل ربي حفظ سي عرو كرنفال دشر ههه,1
6859,بصح كفش شري روض جدد وهز ونس بزف هزز وتر جدد رڨو مكريتوش نيس شهر كمل ربحو شوة رحة مطولوش طرق مهم تحة خوت,1
6860,نتم زدتو,1
6861,طفل وهب نال نجح,2
6862,تهل حين هدك الل رحم,2
6863,what a beautiful place,2
6864,لجل وبء ذهب يرب فين نفس جبر ربن خاف غلي حر جهنم لجل بعث وبء يقظ جمع نتب فلد ظل زءل نعش لسع,2
6865,شاء الل نشل قاع ومن سلم حفصو,2
6866,ماتكلوش جمع لأن تقم عمل خدم صلح شخص وأن كلم جرب زيدل فى نحة لله يهد,0
6867,شعب يرد ذهب حدد,1
6868,حكم علا رقب مدى حرم قرر قان طبق قون نظر مواضيع نزع تقف خرق قرر لقن قبل طعن رجع ملف حكم صدر لبث جدد قبل هيئ جدد,1
6869,لهم رحم غفر جعل قبر روض ريض جنة صبر اهل,1
6870,شوف عبد قنة ااعارزيق كلهمشياتينتع سعيدبوتفليقةكلبتعمروابلاطوهاتبي رخس شيا نكملوامع اانضامعاهر اافاسدنولواعند زطشيو ممدوارو راركلب بغيتواتنوم شعببب تبل,0
6871,mrc ya kho rabi yhfdq svp win nadaf3o lmilaf t3 la bourse o transport ana na9ra fr f bouzeri3a,2
6872,ههه ولل رني حير ردم هوي,1
6873,biltawfiiik inche allah,2
6874,برك الل قبل الل منا نكم دعء صلح عمل جزك الل خير,2
6875,رسل لكل همم همم سر سعد ورح بال غفر غفر الل عظم أتب اله وسر سعد حسن ضنك بلذ خلق حية قسم رزق عند أخذ الل منك شيء أكد أرح ان الل ارد خير لهم سأل بنر وجه شرق نور سمو رض٠٠ بكل حق ان تجر نار قدر دخل جنة برحمتك٠٠ عزز غفر جلل كرم ٠٠ اسم ونس جزر عمر 20س اقم نشر يدو دين حفز فقد قنة نسى دعم عجب حتى شكر,2
6876,meilleure chanson et meilleur clip 2020 bravo et bonne continuation,2
6877,ولل عظم بلي هذو ناس الل راح عمر يهم جنة ولل هذو قرء وعد جنة,2
6878,احس یوتوبر فی جزیر رفو,2
6879,لاحـــــــــــول قــــــــــــوة بـــــالـــــــلـــــه عــــــــلي عـظيــــــــــــم حمــــــدلله رب علم حـــــــــــال,2
6880,ههه الل حشمو,0
6881,ربي يجز تاذ نشء الل,2
6882,بلل نكر قدر دخل لدر يمش قدم رته ولد قدر يشف ببا يمه صحب جير ووو شيت صحب حرف الل حشر جزر ال ح ر ك ي,0
6883,فوز عيط الل يبر دلل بكر عزز ربي,2
6884,رمج سلة بحج الي وليس قدم قنو خصة زلت ترق منص علم حرف,2
6885,تحا ساذ نضل تبع عرق,2
6886,هههههههههههه فور,2
6887,شاء الل ام بكل ماتحمل كلم معا كله حنن عطء وحب ربي حفظ طمنل فلب ولد يشف فتح بوب رزق وجه,2
6888,حسبو كمل يوم قيم دول,0
6889,خدمو ادة ولي جزير,1
6890,حكي هدو طير عام طيحو اسك قدم ربي رحم هدو شهد الل اتو صبر اهل ربط علي قلب,0
6891,عيطو سلل ويح حدد وسد سعد كلو درا جزر,0
6892,لحق شيخ لوك لقى مرأ تصل قبل رجل زوج درك نزج ندع ربي وفق إمرأ مثل نحط عين فعل كلم فقط,2
6893,انت متحشميش ورب يهد مثل سري ؤخر نتع هدر ناس,0
6894,ولل مافهمتش شكن شجع غنء تعد تغن نبغ نتر بلك روح صغر شرف,0
6895,ولل عرس تبن ناس لاح وبن امل مشاءالله,2
6896,نسر فضل ردي خصء سمء حوى,1
6897,يشر غرب حرر جمهور,1
6898,كلم صوب الخ يتر شخص كلم وقع,2
6899,ولل نطق لمر سمع عنه عرف يمكن عفت اخف عنا,2
6900,عجب,2
6901,wach rayakoum f note 9 pro,1
6902,زملو مسك رقة بدل حيتو ويح قلبو الل صلحو ليم ولل يهد,1
6903,superbe femme humble l humilité c est elle si on pouvait voir toutes ses vidéos passées sur samira tv vous nous rendez un grand service merci,2
6904,تسم كيشريتو ظهر اشي,1
6905,طفل سمط رهههج,0
6906,الل يشف وضح توش مرض,2
6907,بكش ا ممي ارخ رحم خخخخخخ,1
6908,لهم صلي حمد ال حمد صلت راهيم ال راهيم انك حمد جيد برك حمد ال حمد برك راهيم ال راهيم انك حمد جيد,1
6909,بكت امي الل رحم بنت غفر صبر وقل حمد لله يضع الل حول قوة الا بلل علي عظم,0
6910,مكم رنس قتل جدد حبو مغرب عدو maroc,0
6911,ذيع فشل حبة تزد شهر حسب قضة شيماء ذيع رحت عرض لطا تاع هذك قعد قعد ذيع اشي بلص دقق سقم لعب شعر هذك قعد روح قعد حفل اشي دفن بنت حرق شيماء تبك نهر ذيع تقل معليهش كمليل حكي ذيع قلب حجر كانت يما تبك شبع بكى كيف ذيع جاتهاش دمع حجر,0
6912,حسب الل وكل نهم عنصر,0
6913,برك الل دكتور ولل حمر بقى دائ وبد عقل مغلقةوخير دلل كلامياقول رجع فقط علق حمر وحش لحظ انه رغم جهد وان مشكورونوجزا الل خير فضل حمر سمع علم ملتحيوفي حلق دين,1
6914,لهم وفق رئس جمهور سعد قدر خدم وطنوالمواطن وفء عهد خلص بدو جلا خطب,2
6915,يسب غرب فهو حمر يسب جزر فهو ايض حمر سسة عمدو سيس فرق تسد فضل اجن سبي لأخ سلم وزر سأل صحراء سوء كانت غرب جزر فالمواطن ضعف ثلي مثل أخد فلس وحد خير فقط خدمو 00001 عقل ترو لسب شتم كره تفد شئ عكس تفد عدء سلم,1
6916,الل يشف يشف رضى سلم,2
6917,ربي حفض ساذ بلء,2
6918,وعل ترح لهي تعش تعش متروحيش لهي,0
6919,اشء الل اول مرة سمع غني جزر حتى كلم قمة رئع حمد امن ربي حفظ جزر شعب جزر مهم حول قلد الف جزر سرق نجح 1000س,2
6920,سلم شاف فرس ارع بلب,2
6921,academy taa el mourtazika army,0
6922,جدت مي مرة عرف رهي,1
6923,احترماتي شيخ فضل ربي يطل عمر لفد جزر جزر,2
6924,لحق محش عقب يكن عبر غير,0
6925,قنة نتع حمر هدر حمر بردع,0
6926,الل يهد ان شاء الل,2
6927,حفظ الل وأع تظر دوم تحليلاتك لأن تأت جدد ومموضوعية وغر عرب سلم حبت,2
6928,امن ومد يقم عمل جيد ربي فقو شاء الل,2
6929,شلل يكون خلق ذكه بقو كنلوج الف سنن وبالتالي كونو طرق ينا على وشك وصل يدر,2
6930,لمذ كذب جزر عقد سبن سلط جزر دفع 265 الف ارو قيم رحل رحل متن 50 حرڨ ولي ورق مقدروش يجو,0
6931,الل رحم غفر جعل ثوه جنة يرب,2
6932,rabi ichafik nechallah tewali rapidement en algériehmd ki chefenak bekhier,2
6933,فضل هوا yandex,2
6934,جمع ستت 106 106,1
6935,علم ان رنس بلع غرب شمل جنب وان جزر ترد آمر غرب طول فتر حرك علم ان امر لمت غرب اخا بتع ترك اليوم خرج ضهر دعم غرب حيف سوء,1
6936,tahya biladi dz,2
6937,chkoun char la pub ta3 indomi ana derthawlh,1
6938,ربي رحم وسع مهم زوج اشء الل جزر تحب طبع بسط جزر عنى كلم حنو ايض اشء الل متل جزر احس ميل,2
6939,merci bcp rabi yhfdak,2
6940,عدم رزق,0
6941,قلك حي شتق تمر وكي مات علقولو عرج حسب الل نعم وكل,2
6942,دين فلي راد للل,1
6943,زاد جبو باف,1
6944,هههههههه بلد عطة برا ااه صبع لذل رخس,0
6945,كوراج كبر عندهمربي رحمو شاء هطر طير جنة,1
6946,عند اقر علق جزر ردد غبة اقل نفس صدق 10 جزر شرك عقل,0
6947,ربي رحمو كنو جنة يرب رهو شهد ورب صبر لمم ولل حرق بلص,2
6948,بععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععععع,0
6949,شعب دعم جنب صري,1
6950,سبح الل ربي رحم ويس فسح جنت,2
6951,احب الل ربط جزر,2
6952,احب يسم عمر ثمثيل رئع,2
6953,رب وفق محن نحب بشر وان بحب بزف,2
6954,الل يبر الخ وحد,2
6955,وان مال نوي هههههههههههههههههههههههه,1
6956,سلم حمد ماتيلام ديت 1398 تعش قول قدر ندر رني كمل ضيع شوش سي نو عاودو الل معلابالي عاو,1
6957,قمة روع ربي وفق وان شاء الل علم,2
6958,ربي رجعهال خير ان شاء الل,2
6959,كون ورت عين عله نضر كفي افه تفو,0
6960,لهم غفر رحم جعل قبر روض ريض جنة فسح بمد بصر لهم محس فزد حسن خطئ جوز عنه انك عفو كرم لهم نقه خطا نقى ثوب ابض دنس لهم نقه ماء ثلج برد وسك ردس على,2
6961,مثل كوميد,2
6962,دول عرب تحت رحم يهد ازل سوء بعو ام,1
6963,زبل ارخ جرو عبل وكل نظم خءن شمل فرق,0
6964,بدي نكن تفهم ثقف عرب ثقف ثقف شمل فرق نتف عكم,1
6965,اشء الل كلم جلز,2
6966,amir ta9talni b dahk,2
6967,tabou faux jetons double jeux et double face un traitre,0
6968,اول مرة نحس خبث ضيف ونه مثل ابن قدم كامير خرج خير ودو وخل ببا وره تبن انو فوق قلبو,0
6969,وضع قمة نسب احس كمر خفة علم عرف يكم برافووووووووو,2
6970,رائيل لسط دول جزر خرة رنس,0
6971,شاء الل ربي يشف يشف جمع رضى سلم سلم,1
6972,عيفو زوج,0
6973,la recette svp,1
6974,قرت علق تفج ستى علق يمكن ان تكون نخب تحت شرف زور لحل تغر نظم تخب رءس جهز قبل نخب ؤكد ان قيد صلح سلم,0
6975,الل رهم شفو يضح اكد زوف ترب دود قاع يكل فوو الل سخط,0
6976,حسن لخر,0
6977,يزف نحب موك نحب بدى صور وحد,2
6978,ففف اغبياااااااء,0
6979,جهد شهد عرب بن هيد رحم الل شبر ارض جزر ولد جهد,2
6980,كلو دوا يجو هلل شوة,0
6981,مين تعف علق,0
6982,امر بني صهي عرب خطر علي جزر جنرال خون رزق,0
6983,ادر جرد رؤت فرق بين شيئ نظر,1
6984,درت طلب هتف شبهلو سعر شرك مش نفس سمو blackview bv4900 فضل شرح نوع,1
6985,,2
6986,شكن جا سمع نجح خطب,1
6987,عله رجل سطش عجبهمش حال كلب,0
6988,men awal l3am wana na9ra we nraje3 dima wsalni lwa9t hada 3andi 15 youm ma9ritech deka 3iyiitt nabda walou hata fatouni we khayfa,1
6989,برك الل حلي بين بنن الل يعط صحة عفا دخلو عند الل فرح حتج دعم الل سهل جمع مغادينش خسرو ولو صدق سبل الل عيت طلب عند قنة ديل طبخ منى عدو نزد امم الل سهل جمع يرب,2
6990,تبن شرب زطل,0
